trade_num,direction,entry_price,sl,tp,exit_price,pnl,exit_reason,bars_held,rr_ratio
565,long,1753.62,1747.62,1765.70,1756.17,2.55,MAX_HOLD,288,2.0
566,long,1779.64,1773.64,1798.45,1773.64,-6.00,SL_HIT,61,3.1
567,long,1779.93,1773.93,1802.14,1773.93,-6.00,SL_HIT,266,3.7
568,short,1771.76,1777.76,1762.31,1777.76,-6.00,SL_HIT,14,1.6
569,long,1785.87,1779.87,1805.07,1779.87,-6.00,SL_HIT,250,3.2
570,long,1711.62,1711.62,1731.90,1711.62,0.00,SL_HIT,126,3.4
571,long,1710.57,1710.57,1730.46,1710.57,0.00,SL_HIT,263,3.3
572,long,1706.98,1700.98,1720.44,1700.98,-6.00,SL_HIT,15,2.2
573,long,1705.09,1699.09,1729.60,1699.09,-6.00,SL_HIT,21,4.1
574,long,1703.59,1697.59,1712.81,1697.59,-6.00,SL_HIT,154,1.5
575,long,1673.71,1667.71,1684.30,1684.30,10.59,TP_HIT,249,1.8
576,long,1698.04,1692.04,1709.76,1692.04,-6.00,SL_HIT,67,2.0
577,long,1696.38,1690.38,1716.03,1690.38,-6.00,SL_HIT,228,3.3
578,short,1696.47,1696.47,1678.38,1678.38,18.09,TP_HIT,42,3.0
579,long,1674.03,1668.03,1694.04,1668.03,-6.00,SL_HIT,126,3.3
580,short,1647.16,1653.16,1638.08,1638.08,9.07,TP_HIT,34,1.5
581,long,1647.48,1641.48,1657.00,1657.00,9.52,TP_HIT,22,1.6
582,long,1662.80,1656.80,1677.02,1656.80,-6.00,SL_HIT,30,2.4
583,short,1652.63,1658.63,1640.48,1658.63,-6.00,SL_HIT,44,2.0
584,long,1660.24,1654.24,1672.46,1654.24,-6.00,SL_HIT,190,2.0
585,short,1647.96,1653.96,1638.76,1653.96,-6.00,SL_HIT,61,1.5
586,long,1658.30,1652.30,1678.04,1652.30,-6.00,SL_HIT,32,3.3
587,short,1630.62,1636.62,1616.38,1636.62,-6.00,SL_HIT,15,2.4
588,short,1652.46,1658.46,1641.76,1658.46,-6.00,SL_HIT,5,1.8
589,long,1663.63,1663.63,1680.20,1680.20,16.57,TP_HIT,4,2.8
590,long,1682.54,1676.54,1692.25,1692.25,9.71,TP_HIT,81,1.6
591,short,1690.34,1696.34,1679.15,1696.34,-6.00,SL_HIT,47,1.9
592,short,1677.18,1683.18,1666.71,1666.71,10.47,TP_HIT,87,1.7
593,long,1662.49,1656.49,1673.82,1656.49,-6.00,SL_HIT,6,1.9
594,short,1630.21,1630.21,1612.15,1621.85,8.36,MAX_HOLD,288,3.0
595,long,1626.51,1620.51,1635.54,1635.54,9.03,TP_HIT,144,1.5
596,long,1644.14,1638.14,1654.11,1638.14,-6.00,SL_HIT,31,1.7
597,long,1647.57,1641.57,1659.09,1641.57,-6.00,SL_HIT,19,1.9
598,long,1660.55,1654.55,1680.02,1654.55,-6.00,SL_HIT,91,3.2
599,long,1677.21,1671.21,1695.87,1671.21,-6.00,SL_HIT,173,3.1
600,long,1653.06,1647.06,1671.42,1647.06,-6.00,SL_HIT,58,3.1
601,long,1642.57,1636.57,1652.14,1636.57,-6.00,SL_HIT,48,1.6
602,long,1639.22,1633.22,1650.82,1650.82,11.60,TP_HIT,8,1.9
603,long,1636.51,1636.51,1654.60,1640.84,4.33,MAX_HOLD,288,3.0
604,long,1643.03,1637.03,1652.50,1637.03,-6.00,SL_HIT,23,1.6
605,short,1640.23,1646.23,1625.05,1646.23,-6.00,SL_HIT,94,2.5
606,long,1656.39,1650.39,1669.09,1665.08,8.68,MAX_HOLD,288,2.1
607,long,1663.36,1657.36,1674.17,1657.36,-6.00,SL_HIT,23,1.8
608,long,1587.91,1581.91,1597.20,1581.91,-6.00,SL_HIT,5,1.5
609,short,1589.13,1595.13,1579.02,1595.13,-6.00,SL_HIT,27,1.7
610,long,1591.85,1585.85,1610.45,1585.85,-6.00,SL_HIT,146,3.1
611,short,1582.73,1588.73,1572.91,1572.91,9.82,TP_HIT,129,1.6
612,short,1548.38,1554.38,1538.49,1538.49,9.89,TP_HIT,82,1.6
613,long,1535.74,1529.74,1544.75,1544.75,9.01,TP_HIT,66,1.5
614,long,1545.31,1539.31,1554.62,1554.62,9.32,TP_HIT,138,1.6
615,long,1575.27,1575.27,1593.75,1593.75,18.48,TP_HIT,29,3.1
616,long,1592.63,1586.63,1602.20,1586.63,-6.00,SL_HIT,123,1.6
617,long,1589.68,1583.68,1599.18,1583.68,-6.00,SL_HIT,198,1.6
618,long,1585.78,1579.78,1594.99,1579.78,-6.00,SL_HIT,31,1.5
619,short,1554.22,1560.22,1542.49,1542.49,11.73,TP_HIT,4,2.0
620,long,1546.45,1546.45,1573.36,1573.36,26.91,TP_HIT,223,4.5
621,long,1558.64,1552.64,1567.71,1567.71,9.07,TP_HIT,64,1.5
622,long,1572.97,1566.97,1593.22,1575.08,2.11,MAX_HOLD,288,3.4
623,short,1561.24,1561.24,1537.03,1537.03,24.21,TP_HIT,252,4.0
624,long,1561.91,1555.91,1570.97,1570.97,9.06,TP_HIT,4,1.5
625,long,1561.85,1555.85,1582.45,1582.45,20.60,TP_HIT,1,3.4
626,long,1606.47,1606.47,1631.47,1618.59,12.12,MAX_HOLD,288,4.2
627,short,1614.47,1620.47,1604.36,1620.47,-6.00,SL_HIT,59,1.7
628,short,1635.12,1635.12,1612.80,1612.80,22.32,TP_HIT,255,3.7
629,short,1616.16,1622.16,1595.88,1622.16,-6.00,SL_HIT,3,3.4
630,long,1575.44,1569.44,1585.68,1585.68,10.24,TP_HIT,64,1.7
631,long,1593.39,1587.39,1614.03,1587.39,-6.00,SL_HIT,165,3.4
632,long,1589.58,1583.58,1601.47,1601.47,11.89,TP_HIT,241,2.0
633,long,1608.73,1608.73,1631.17,1621.27,12.54,MAX_HOLD,288,3.7
634,long,1622.03,1616.03,1642.88,1616.03,-6.00,SL_HIT,112,3.5
635,long,1619.38,1619.38,1634.36,1624.47,5.09,MAX_HOLD,288,2.5
636,short,1615.37,1621.37,1604.79,1621.37,-6.00,SL_HIT,2,1.8
637,long,1625.63,1619.63,1650.33,1619.63,-6.00,SL_HIT,288,4.1
638,long,1616.35,1610.35,1654.18,1610.35,-6.00,SL_HIT,15,6.3
639,long,1572.08,1566.08,1582.31,1582.31,10.23,TP_HIT,166,1.7
640,short,1577.04,1577.04,1548.90,1559.55,17.49,MAX_HOLD,288,4.7
641,short,1566.45,1572.45,1557.30,1572.45,-6.00,SL_HIT,55,1.5
642,long,1585.61,1579.61,1597.35,1597.35,11.74,TP_HIT,4,2.0
643,long,1602.56,1596.56,1627.13,1596.56,-6.00,SL_HIT,45,4.1
644,long,1596.72,1590.72,1607.95,1607.95,11.24,TP_HIT,196,1.9
645,long,1623.24,1617.24,1635.26,1617.24,-6.00,SL_HIT,44,2.0
646,short,1598.91,1598.91,1579.38,1579.38,19.53,TP_HIT,41,3.3
647,long,1588.15,1588.15,1608.88,1588.15,0.00,SL_HIT,284,3.5
648,short,1574.77,1580.77,1564.91,1580.77,-6.00,SL_HIT,96,1.6
649,long,1560.35,1560.35,1574.84,1574.84,14.49,TP_HIT,42,2.4
650,long,1584.85,1578.85,1606.30,1578.85,-6.00,SL_HIT,242,3.6
651,long,1585.82,1585.82,1604.08,1585.82,0.00,SL_HIT,283,3.0
652,long,1590.63,1584.63,1601.19,1584.63,-6.00,SL_HIT,4,1.8
653,long,1587.71,1581.71,1605.95,1581.71,-6.00,SL_HIT,28,3.0
654,long,1581.57,1575.57,1600.46,1575.57,-6.00,SL_HIT,120,3.1
655,short,1574.95,1580.95,1565.94,1580.95,-6.00,SL_HIT,28,1.5
656,long,1589.65,1589.65,1609.87,1609.87,20.22,TP_HIT,123,3.4
657,long,1610.13,1610.13,1628.55,1627.15,17.02,MAX_HOLD,288,3.1
658,long,1624.28,1618.28,1645.19,1618.28,-6.00,SL_HIT,7,3.5
659,short,1607.08,1613.08,1593.94,1593.94,13.14,TP_HIT,4,2.2
660,long,1601.71,1601.71,1623.88,1612.87,11.16,MAX_HOLD,288,3.7
661,long,1611.80,1605.80,1631.39,1614.42,2.62,MAX_HOLD,288,3.3
662,long,1608.80,1602.80,1618.25,1618.25,9.45,TP_HIT,3,1.6
663,long,1618.68,1612.68,1628.93,1612.68,-6.00,SL_HIT,264,1.7
664,long,1616.90,1610.90,1638.20,1616.66,-0.24,MAX_HOLD,288,3.5
665,long,1632.37,1632.37,1667.02,1638.83,6.46,MAX_HOLD,288,5.8
666,long,1660.56,1654.56,1670.91,1670.91,10.35,TP_HIT,155,1.7
667,long,1669.55,1663.55,1678.79,1663.55,-6.00,SL_HIT,27,1.5
668,long,1671.18,1665.18,1693.23,1665.18,-6.00,SL_HIT,271,3.7
669,long,1658.73,1652.73,1667.75,1652.73,-6.00,SL_HIT,90,1.5
670,long,1665.41,1659.41,1677.74,1677.74,12.33,TP_HIT,8,2.1
671,long,1679.53,1679.53,1701.76,1695.22,15.69,MAX_HOLD,288,3.7
672,long,1696.19,1690.19,1706.30,1690.19,-6.00,SL_HIT,6,1.7
673,long,1693.74,1687.74,1703.42,1703.42,9.68,TP_HIT,54,1.6
674,long,1708.34,1702.34,1718.02,1702.34,-6.00,SL_HIT,50,1.6
675,long,1706.47,1706.47,1767.82,1729.96,23.49,MAX_HOLD,288,10.2
676,long,1748.26,1748.26,1772.74,1772.74,24.48,TP_HIT,90,4.1
677,long,1762.27,1762.27,1781.74,1771.20,8.93,MAX_HOLD,288,3.2
678,long,1764.20,1758.20,1783.01,1758.20,-6.00,SL_HIT,16,3.1
679,long,1779.84,1773.84,1789.18,1773.84,-6.00,SL_HIT,27,1.6
680,long,1766.10,1760.10,1775.74,1771.62,5.52,MAX_HOLD,288,1.6
681,long,1747.29,1747.29,1766.55,1766.55,19.26,TP_HIT,238,3.2
682,long,1770.74,1770.74,1789.30,1770.74,0.00,SL_HIT,255,3.1
683,long,1776.95,1770.95,1787.78,1770.95,-6.00,SL_HIT,3,1.8
684,long,1783.89,1777.89,1795.13,1777.89,-6.00,SL_HIT,21,1.9
685,long,1793.06,1787.06,1803.38,1787.06,-6.00,SL_HIT,3,1.7
686,long,1791.98,1785.98,1810.97,1785.98,-6.00,SL_HIT,259,3.2
687,long,1785.12,1779.12,1794.67,1779.12,-6.00,SL_HIT,18,1.6
688,long,1745.95,1739.95,1765.81,1747.86,1.91,MAX_HOLD,288,3.3
689,short,1708.77,1714.77,1699.56,1714.77,-6.00,SL_HIT,9,1.5
690,short,1713.66,1719.66,1703.99,1709.12,4.54,MAX_HOLD,288,1.6
691,long,1716.16,1710.16,1725.63,1725.63,9.46,TP_HIT,69,1.6
692,short,1686.12,1686.12,1665.99,1683.91,2.21,MAX_HOLD,288,3.4
693,long,1694.73,1694.73,1715.88,1715.88,21.15,TP_HIT,9,3.5
694,long,1721.61,1715.61,1745.58,1715.61,-6.00,SL_HIT,148,4.0
695,long,1732.85,1726.85,1745.23,1730.79,-2.06,MAX_HOLD,288,2.1
696,long,1727.62,1721.62,1746.04,1721.62,-6.00,SL_HIT,30,3.1
697,long,1725.41,1719.41,1750.44,1722.94,-2.47,MAX_HOLD,288,4.2
698,long,1723.16,1717.16,1742.21,1717.16,-6.00,SL_HIT,12,3.2
699,long,1729.19,1723.19,1747.25,1730.51,1.32,MAX_HOLD,288,3.0
700,long,1751.27,1745.27,1760.33,1749.84,-1.43,MAX_HOLD,288,1.5
701,long,1718.91,1712.91,1738.53,1712.91,-6.00,SL_HIT,14,3.3
702,long,1720.18,1714.18,1746.64,1714.18,-6.00,SL_HIT,16,4.4
703,short,1703.99,1703.99,1690.64,1703.99,0.00,SL_HIT,288,2.2
704,long,1672.09,1666.09,1681.24,1666.09,-6.00,SL_HIT,159,1.5
705,long,1672.84,1666.84,1682.77,1666.84,-6.00,SL_HIT,27,1.7
706,short,1657.03,1657.03,1637.68,1637.68,19.35,TP_HIT,31,3.2
707,long,1648.25,1648.25,1666.76,1661.98,13.73,MAX_HOLD,288,3.1
708,long,1659.62,1653.62,1669.43,1655.60,-4.02,MAX_HOLD,288,1.6
709,long,1680.33,1680.33,1699.86,1687.18,6.85,MAX_HOLD,288,3.3
710,long,1652.11,1646.11,1662.07,1646.11,-6.00,SL_HIT,38,1.7
711,long,1632.93,1626.93,1642.53,1642.53,9.60,TP_HIT,11,1.6
712,long,1643.64,1637.64,1653.56,1653.56,9.92,TP_HIT,75,1.7
713,long,1654.31,1648.31,1673.63,1660.29,5.98,MAX_HOLD,288,3.2
714,long,1677.09,1671.09,1698.36,1679.76,2.67,MAX_HOLD,288,3.5
715,long,1681.57,1675.57,1702.93,1675.57,-6.00,SL_HIT,51,3.6
716,long,1678.71,1672.71,1692.87,1672.71,-6.00,SL_HIT,6,2.4
717,long,1671.62,1665.62,1689.77,1665.62,-6.00,SL_HIT,141,3.0
718,long,1670.79,1670.79,1693.23,1670.79,0.00,SL_HIT,268,3.7
719,long,1673.55,1667.55,1683.00,1675.68,2.13,MAX_HOLD,288,1.6
720,long,1672.84,1666.84,1682.64,1666.84,-6.00,SL_HIT,28,1.6
721,long,1648.20,1642.20,1657.86,1642.20,-6.00,SL_HIT,29,1.6
722,long,1565.11,1559.11,1574.96,1574.96,9.86,TP_HIT,100,1.6
723,long,1585.86,1579.86,1607.25,1579.86,-6.00,SL_HIT,44,3.6
724,long,1576.13,1576.13,1596.92,1595.79,19.65,MAX_HOLD,288,3.5
725,long,1594.64,1594.64,1617.78,1617.78,23.13,TP_HIT,8,3.9
726,short,1587.10,1593.10,1577.62,1593.10,-6.00,SL_HIT,27,1.6
727,long,1582.56,1576.56,1593.13,1576.56,-6.00,SL_HIT,9,1.8
728,long,1581.53,1575.53,1602.95,1575.53,-6.00,SL_HIT,25,3.6
729,long,1583.38,1577.38,1593.16,1577.38,-6.00,SL_HIT,199,1.6
730,long,1591.19,1585.19,1618.34,1596.32,5.13,MAX_HOLD,288,4.5
731,short,1593.20,1599.20,1573.55,1599.20,-6.00,SL_HIT,111,3.3
732,long,1608.92,1602.92,1627.01,1602.92,-6.00,SL_HIT,16,3.0
733,long,1608.39,1602.39,1618.99,1608.57,0.18,MAX_HOLD,288,1.8
734,long,1611.04,1605.04,1630.75,1605.04,-6.00,SL_HIT,170,3.3
735,long,1606.88,1600.88,1627.82,1600.88,-6.00,SL_HIT,108,3.5
736,long,1601.38,1595.38,1624.42,1597.01,-4.37,MAX_HOLD,288,3.8
737,short,1566.89,1572.89,1557.14,1572.89,-6.00,SL_HIT,43,1.6
738,long,1551.99,1545.99,1574.80,1545.99,-6.00,SL_HIT,23,3.8
739,long,1547.24,1541.24,1556.29,1556.29,9.05,TP_HIT,106,1.5
740,short,1552.49,1558.49,1540.92,1558.49,-6.00,SL_HIT,3,1.9
741,short,1568.67,1574.67,1558.64,1574.67,-6.00,SL_HIT,47,1.7
742,short,1452.94,1458.94,1437.51,1437.51,15.43,TP_HIT,14,2.6
743,short,1426.21,1432.21,1416.58,1416.58,9.63,TP_HIT,3,1.6
744,short,1409.67,1409.67,1387.23,1387.23,22.44,TP_HIT,13,3.7
745,short,1383.58,1389.58,1360.99,1360.99,22.59,TP_HIT,1,3.8
746,long,1345.56,1345.56,1367.40,1345.56,0.00,SL_HIT,35,3.6
747,short,1374.46,1374.46,1354.51,1374.46,0.00,SL_HIT,12,3.3
748,short,1388.42,1394.42,1378.97,1394.42,-6.00,SL_HIT,19,1.6
749,short,1395.60,1401.60,1386.60,1386.60,9.00,TP_HIT,12,1.5
750,short,1371.06,1377.06,1351.50,1377.06,-6.00,SL_HIT,21,3.3
751,short,1381.28,1387.28,1369.55,1387.28,-6.00,SL_HIT,55,2.0
752,short,1385.27,1391.27,1361.96,1391.27,-6.00,SL_HIT,13,3.9
753,short,1378.96,1384.96,1367.65,1367.65,11.31,TP_HIT,12,1.9
754,long,1394.18,1388.18,1404.01,1388.18,-6.00,SL_HIT,34,1.6
755,long,1391.58,1391.58,1415.76,1415.76,24.18,TP_HIT,52,4.0
756,long,1413.28,1413.28,1443.72,1428.69,15.41,MAX_HOLD,288,5.1
757,long,1425.36,1419.36,1457.82,1419.36,-6.00,SL_HIT,13,5.4
758,short,1413.47,1419.47,1392.77,1419.47,-6.00,SL_HIT,117,3.5
759,long,1423.07,1417.07,1432.41,1432.41,9.35,TP_HIT,139,1.6
760,long,1427.62,1427.62,1447.98,1447.98,20.37,TP_HIT,167,3.4
761,long,1453.52,1447.52,1476.44,1447.52,-6.00,SL_HIT,8,3.8
762,long,1454.07,1454.07,1482.45,1482.45,28.38,TP_HIT,121,4.7
763,long,1470.14,1464.14,1482.39,1482.39,12.26,TP_HIT,25,2.0
764,long,1467.60,1461.60,1511.01,1472.29,4.69,MAX_HOLD,288,7.2
765,short,1466.53,1472.53,1455.43,1472.53,-6.00,SL_HIT,30,1.8
766,long,1474.20,1468.20,1493.16,1468.20,-6.00,SL_HIT,183,3.2
767,long,1458.75,1452.75,1491.21,1452.75,-6.00,SL_HIT,65,5.4
768,long,1461.47,1455.47,1473.29,1473.29,11.82,TP_HIT,13,2.0
769,long,1471.29,1465.29,1480.60,1480.60,9.32,TP_HIT,94,1.6
770,long,1448.11,1442.11,1459.45,1459.45,11.34,TP_HIT,221,1.9
771,long,1464.56,1458.56,1474.74,1474.74,10.18,TP_HIT,58,1.7
772,long,1460.43,1454.43,1469.43,1454.43,-6.00,SL_HIT,68,1.5
773,long,1438.47,1432.47,1456.47,1432.47,-6.00,SL_HIT,23,3.0
774,long,1438.21,1432.21,1457.86,1432.21,-6.00,SL_HIT,19,3.3
775,long,1437.90,1431.90,1456.68,1431.90,-6.00,SL_HIT,18,3.1
776,long,1412.99,1406.99,1422.76,1406.99,-6.00,SL_HIT,21,1.6
777,short,1399.61,1399.61,1369.09,1384.73,14.88,MAX_HOLD,288,5.1
778,long,1387.59,1381.59,1406.43,1381.59,-6.00,SL_HIT,119,3.1
779,long,1379.98,1373.98,1407.34,1373.98,-6.00,SL_HIT,30,4.6
780,long,1374.99,1368.99,1394.57,1368.99,-6.00,SL_HIT,12,3.3
781,long,1361.04,1355.04,1387.14,1355.04,-6.00,SL_HIT,6,4.3
782,long,1358.96,1352.96,1368.68,1368.68,9.72,TP_HIT,17,1.6
783,long,1387.33,1387.33,1422.13,1387.33,0.00,SL_HIT,178,5.8
784,short,1375.51,1381.51,1363.16,1381.51,-6.00,SL_HIT,7,2.1
785,long,1392.96,1386.96,1414.89,1386.96,-6.00,SL_HIT,24,3.7
786,long,1393.31,1387.31,1410.44,1410.44,17.13,TP_HIT,1,2.9
787,long,1365.23,1359.23,1374.29,1374.29,9.06,TP_HIT,35,1.5
788,long,1379.49,1379.49,1400.49,1379.49,0.00,SL_HIT,94,3.5
789,long,1383.39,1383.39,1402.26,1388.01,4.62,MAX_HOLD,288,3.1
790,long,1388.76,1388.76,1409.16,1388.76,0.00,SL_HIT,12,3.4
791,long,1386.43,1380.43,1396.28,1396.28,9.86,TP_HIT,284,1.6
792,long,1403.70,1397.70,1429.92,1397.70,-6.00,SL_HIT,69,4.4
793,long,1400.30,1394.30,1413.42,1413.42,13.12,TP_HIT,9,2.2
794,long,1420.65,1414.65,1431.32,1414.65,-6.00,SL_HIT,69,1.8
795,long,1402.54,1402.54,1430.95,1402.54,0.00,SL_HIT,227,4.7
796,long,1404.99,1398.99,1416.46,1398.99,-6.00,SL_HIT,56,1.9
797,long,1405.70,1399.70,1422.64,1399.70,-6.00,SL_HIT,14,2.8
798,long,1398.72,1392.72,1412.18,1412.18,13.45,TP_HIT,85,2.2
799,long,1416.93,1410.93,1434.96,1410.93,-6.00,SL_HIT,174,3.0
800,long,1383.59,1377.59,1392.81,1377.59,-6.00,SL_HIT,9,1.5
801,long,1393.05,1387.05,1413.99,1387.05,-6.00,SL_HIT,46,3.5
802,long,1381.25,1375.25,1395.20,1390.09,8.84,MAX_HOLD,288,2.3
803,long,1303.08,1297.08,1321.22,1297.08,-6.00,SL_HIT,3,3.0
804,long,1296.72,1290.72,1320.18,1290.72,-6.00,SL_HIT,39,3.9
805,short,1281.56,1287.56,1272.03,1287.56,-6.00,SL_HIT,30,1.6
806,long,1284.85,1278.85,1298.51,1278.85,-6.00,SL_HIT,107,2.3
807,short,1232.76,1238.76,1213.11,1238.76,-6.00,SL_HIT,6,3.3
808,long,1235.58,1229.58,1245.44,1229.58,-6.00,SL_HIT,15,1.6
809,long,1208.22,1202.22,1222.62,1202.22,-6.00,SL_HIT,17,2.4
810,long,1203.83,1197.83,1224.05,1197.83,-6.00,SL_HIT,56,3.4
811,long,1211.41,1211.41,1239.46,1239.46,28.05,TP_HIT,79,4.7
812,long,1244.83,1238.83,1256.42,1238.83,-6.00,SL_HIT,65,1.9
813,long,1243.78,1237.78,1253.80,1253.80,10.02,TP_HIT,1,1.7
814,long,1259.32,1253.32,1279.09,1253.32,-6.00,SL_HIT,110,3.3
815,short,1246.01,1252.01,1227.41,1252.01,-6.00,SL_HIT,27,3.1
816,long,1254.74,1248.74,1280.60,1248.74,-6.00,SL_HIT,32,4.3
817,long,1257.58,1251.58,1266.63,1251.58,-6.00,SL_HIT,57,1.5
818,long,1236.49,1230.49,1246.58,1230.49,-6.00,SL_HIT,7,1.7
819,long,1237.18,1231.18,1247.02,1247.02,9.84,TP_HIT,127,1.6
820,short,1249.75,1255.75,1240.09,1255.75,-6.00,SL_HIT,33,1.6
821,short,1247.60,1253.60,1237.90,1253.60,-6.00,SL_HIT,18,1.6
822,long,1255.63,1249.63,1266.63,1249.63,-6.00,SL_HIT,7,1.8
823,long,1250.31,1244.31,1269.03,1244.31,-6.00,SL_HIT,56,3.1
824,long,1253.85,1247.85,1265.25,1247.85,-6.00,SL_HIT,124,1.9
825,long,1253.22,1253.22,1268.41,1253.22,0.00,SL_HIT,6,2.5
826,long,1257.83,1257.83,1286.56,1286.56,28.74,TP_HIT,16,4.8
827,long,1291.07,1285.07,1306.74,1285.07,-6.00,SL_HIT,15,2.6
828,long,1281.70,1281.70,1300.21,1281.70,0.00,SL_HIT,162,3.1
829,long,1288.69,1282.69,1300.98,1287.38,-1.31,MAX_HOLD,288,2.0
830,long,1281.70,1281.70,1300.54,1290.56,8.86,MAX_HOLD,288,3.1
831,long,1304.24,1304.24,1333.60,1333.60,29.36,TP_HIT,171,4.9
832,long,1344.80,1338.80,1354.68,1338.80,-6.00,SL_HIT,104,1.6
833,long,1344.72,1338.72,1364.16,1338.72,-6.00,SL_HIT,22,3.2
834,long,1326.49,1326.49,1347.70,1326.49,0.00,SL_HIT,260,3.5
835,long,1326.84,1320.84,1350.42,1327.38,0.54,MAX_HOLD,288,3.9
836,long,1326.85,1320.85,1337.00,1320.85,-6.00,SL_HIT,9,1.7
837,long,1326.11,1320.11,1336.93,1336.93,10.82,TP_HIT,119,1.8
838,long,1312.94,1306.94,1331.39,1306.94,-6.00,SL_HIT,23,3.1
839,long,1314.57,1314.57,1341.39,1314.57,0.00,SL_HIT,226,4.5
840,long,1292.82,1286.82,1310.85,1286.82,-6.00,SL_HIT,6,3.0
841,long,1295.24,1295.24,1347.23,1302.59,7.35,MAX_HOLD,288,8.7
842,long,1288.25,1282.25,1298.66,1298.66,10.41,TP_HIT,256,1.7
843,long,1304.15,1304.15,1329.83,1311.35,7.20,MAX_HOLD,288,4.3
844,long,1316.13,1310.13,1334.64,1310.13,-6.00,SL_HIT,21,3.1
845,long,1324.02,1324.02,1390.80,1334.68,10.66,MAX_HOLD,288,11.1
846,long,1326.22,1320.22,1347.79,1320.22,-6.00,SL_HIT,50,3.6
847,long,1325.23,1325.23,1346.11,1325.23,0.00,SL_HIT,261,3.5
848,long,1327.82,1321.82,1338.39,1338.39,10.58,TP_HIT,22,1.8
849,long,1343.97,1337.97,1353.64,1353.64,9.68,TP_HIT,1,1.6
850,short,1361.80,1367.80,1334.88,1367.80,-6.00,SL_HIT,11,4.5
851,short,1366.30,1372.30,1343.32,1372.30,-6.00,SL_HIT,143,3.8
852,short,1363.06,1369.06,1340.50,1369.06,-6.00,SL_HIT,1,3.8
853,long,1381.84,1375.84,1400.71,1375.84,-6.00,SL_HIT,48,3.1
854,long,1366.79,1360.79,1386.20,1360.79,-6.00,SL_HIT,263,3.2
855,long,1365.50,1359.50,1375.53,1375.53,10.04,TP_HIT,86,1.7
856,long,1365.25,1359.25,1388.35,1359.25,-6.00,SL_HIT,26,3.9
857,long,1366.14,1366.14,1385.07,1376.42,10.28,MAX_HOLD,288,3.2
858,long,1388.52,1388.52,1431.57,1397.42,8.90,MAX_HOLD,288,7.2
859,short,1398.23,1404.23,1377.92,1404.23,-6.00,SL_HIT,74,3.4
860,long,1404.53,1398.53,1415.54,1415.54,11.01,TP_HIT,46,1.8
861,long,1427.74,1421.74,1438.55,1421.74,-6.00,SL_HIT,12,1.8
862,long,1429.62,1423.62,1439.69,1423.62,-6.00,SL_HIT,10,1.7
863,long,1421.70,1415.70,1440.34,1415.70,-6.00,SL_HIT,2,3.1
864,short,1417.01,1423.01,1407.26,1407.26,9.75,TP_HIT,117,1.6
865,long,1410.10,1404.10,1420.35,1404.10,-6.00,SL_HIT,62,1.7
866,long,1403.03,1397.03,1415.18,1397.03,-6.00,SL_HIT,7,2.0
867,long,1390.49,1384.49,1401.82,1401.82,11.33,TP_HIT,52,1.9
868,long,1405.89,1399.89,1420.25,1399.89,-6.00,SL_HIT,226,2.4
869,short,1386.96,1392.96,1373.49,1392.96,-6.00,SL_HIT,42,2.2
870,long,1396.45,1390.45,1405.65,1390.45,-6.00,SL_HIT,24,1.5
871,long,1372.13,1366.13,1391.33,1366.13,-6.00,SL_HIT,109,3.2
872,long,1371.07,1365.07,1390.21,1390.21,19.14,TP_HIT,5,3.2
873,short,1371.29,1377.29,1360.50,1360.50,10.78,TP_HIT,46,1.8
874,long,1363.44,1357.44,1372.77,1357.44,-6.00,SL_HIT,118,1.6
875,long,1360.82,1354.82,1369.82,1354.82,-6.00,SL_HIT,171,1.5
876,short,1316.31,1322.31,1302.93,1322.31,-6.00,SL_HIT,83,2.2
877,long,1329.79,1323.79,1342.36,1323.79,-6.00,SL_HIT,49,2.1
878,long,1322.80,1316.80,1334.63,1316.80,-6.00,SL_HIT,12,2.0
879,long,1316.02,1310.02,1336.18,1310.02,-6.00,SL_HIT,11,3.4
880,long,1314.74,1308.74,1337.45,1308.74,-6.00,SL_HIT,142,3.8
881,long,1349.29,1349.29,1365.46,1365.46,16.17,TP_HIT,9,2.7
882,long,1371.09,1365.09,1395.18,1365.09,-6.00,SL_HIT,19,4.0
883,long,1371.30,1365.30,1380.96,1365.30,-6.00,SL_HIT,1,1.6
884,short,1368.60,1368.60,1345.70,1345.70,22.89,TP_HIT,262,3.8
885,long,1326.69,1320.69,1336.99,1320.69,-6.00,SL_HIT,34,1.7
886,long,1327.55,1321.55,1345.91,1321.55,-6.00,SL_HIT,56,3.1
887,long,1325.78,1319.78,1335.75,1319.78,-6.00,SL_HIT,93,1.7
888,long,1320.39,1314.39,1331.67,1331.67,11.28,TP_HIT,248,1.9
889,long,1337.05,1331.05,1355.38,1331.05,-6.00,SL_HIT,60,3.1
890,short,1337.02,1343.02,1305.10,1343.02,-6.00,SL_HIT,5,5.3
891,long,1333.91,1327.91,1343.72,1327.91,-6.00,SL_HIT,56,1.6
892,short,1284.15,1290.15,1274.18,1290.15,-6.00,SL_HIT,27,1.7
893,short,1292.55,1298.55,1282.89,1298.55,-6.00,SL_HIT,34,1.6
894,long,1318.92,1312.92,1340.85,1312.92,-6.00,SL_HIT,106,3.7
895,short,1316.75,1322.75,1295.42,1322.75,-6.00,SL_HIT,239,3.6
896,long,1314.88,1308.88,1325.06,1325.06,10.18,TP_HIT,28,1.7
897,long,1325.84,1319.84,1334.86,1319.84,-6.00,SL_HIT,81,1.5
